#lemma,wordnet_2.0,wordnet_3.0,POS,Cyc ID,Cyc name
move,201796771,1850315,verb,Mx4rvVjYRJwpEbGdrcN5Y29ycA,CausingAnotherObjectsTranslationalMotion
hairdresser,109502577,10155849,noun,Mx4rvVidRJwpEbGdrcN5Y29ycA,HairStylist
tear,200064806,66977,verb,Mx4rt8dt5LJtEdmAhAACs6hRjg,Tearing
glottis,104996523,5301526,noun,Mx4rvVjk35wpEbGdrcN5Y29ycA,Glottis
combustion,112689622,13450206,noun,Mx4rvVjATpwpEbGdrcN5Y29ycA,CombustionProcess
writhe,201814282,1868370,verb,Mx4rb7Gxk7G6EdmAhAACs6hRjg,Writhing
Statue_of_Liberty,104141426,4307106,noun,Mx4rvgEMDZwpEbGdrcN5Y29ycA,StatueOfLiberty
atomic_mass_unit,112942867,13715495,noun,Mx4rsmVFEuhPEdaHugABAxv6tg,AtomicMassUnit
electronic_device,103158939,3277771,noun,Mx4rvViQlZwpEbGdrcN5Y29ycA,ElectronicDevice
apple,107267116,7739125,noun,Mx8Ngh4rvVipdpwpEbGdrcN5Y29ycB4rvVjBnZwpEbGdrcN5Y29ycA,"[:FruitFn, :AppleTree]"
automobile_race,107002750,7458892,noun,Mx4rvVizPpwpEbGdrcN5Y29ycA,CarRacing
defiance,104662891,4907991,noun,Mx4rvgEX5pwpEbGdrcN5Y29ycA,Rebelliousness-Feeling
martyr,200069492,71646,verb,Mx4rj_Y_wrJ4EdmAhAACs6hRjg,MartyringSomeone-Torture
ASCII_character,106401362,6820425,noun,Mx4rwGPR-pwpEbGdrcN5Y29ycA,ASCIICompatibleCharacter
sailor_cap,103973780,4129688,noun,Mx4rvgHia5wpEbGdrcN5Y29ycA,SailorCap
basement,102702855,2800497,noun,Mx4rvVjOGpwpEbGdrcN5Y29ycA,BasementLevelInAConstruction
Ancient_Greek,106550743,6977434,noun,Mx4rvlCFB5wpEbGdrcN5Y29ycA,AncientGreekLanguage
understand,200570184,588888,verb,Mx4rS_Z8bIq9EdaAAAACs0uFOQ,Comprehending
sagittal_suture,105227938,5545047,noun,Mx4rvqBM2ZwpEbGdrcN5Y29ycA,SagittalSuture
tongue_depressor,104279188,4451318,noun,Mx4rwP1HppwpEbGdrcN5Y29ycA,TongueDepressor
path,108090487,8616311,noun,Mx4r7k80XssQEdmAAAACs6hRjg,TravelRoute
latitude,108070720,8595720,noun,Mx4rwVGrQ5wpEbGdrcN5Y29ycA,LatitudeLine
organic_chemistry,105726113,6088995,noun,Mx4rvv8HWpwpEbGdrcN5Y29ycA,OrganicChemistry
Malaysian,109106221,9721883,noun,Mx4rvViFfZwpEbGdrcN5Y29ycA,MalaysianPerson
curd,107375805,7849912,noun,Mx4r1Cv-zLvVQdiew4MUaOuF9g,Curd
milk,105091199,5399034,noun,Mx4rvVjGZJwpEbGdrcN5Y29ycA,Milk
skin,104936703,5238282,noun,Mx4rvVjX3ZwpEbGdrcN5Y29ycA,Skin
rubidium,113814116,14652954,noun,Mx4rvVjB95wpEbGdrcN5Y29ycA,Rubidium
consumption,100787454,838098,noun,Mx4rvViI65wpEbGdrcN5Y29ycA,Ingesting
Lynchburg,108583913,9151114,noun,Mx8Ngx4rvWhwppwpEbGdrcN5Y29ycA-JTHluY2hidXJnHiu9WLO1nCkRsZ2tw3ljb3Jw,"[:CityNamedFn, ""Lynchburg"", :""Virginia-State""]"
blank,301041965,1087093,adj,Mx4rSR3nIr2cEdmAAAACs6hRjg,BlankSurface
luge,103557756,3695753,noun,Mx4rvViIgZwpEbGdrcN5Y29ycA,Luge
button,102824388,2928608,noun,Mx4rvVjbiZwpEbGdrcN5Y29ycA,ButtonTheFastener
capitalist,109003991,9609232,noun,Mx8Ngh4rwBtg95wpEbGdrcN5Y29ycB4rvVjT3ZwpEbGdrcN5Y29ycA,"[:BelieverFn, :Capitalism]"
church_service,100972508,1032368,noun,Mx4rwO0QKpwpEbGdrcN5Y29ycA,ChurchService
museum,103657699,3800563,noun,Mx4rvViEOJwpEbGdrcN5Y29ycA,Museum-Organization
promise,200854803,884317,verb,Mx4rvV78CJwpEbGdrcN5Y29ycA,MakingAPromise
code,106256978,6667317,noun,Mx4r0VzrzrvVEdmAAAACs6hRjg,WrittenCodeOfConduct
lie,200807025,834259,verb,Mx4rvViR3pwpEbGdrcN5Y29ycA,Lying
peer,109019701,9626238,noun,Mx4r8RZS6ry5EdmAAAACs6hRjg,Peer
hand_blower,103355302,3483316,noun,Mx4rvVjO05wpEbGdrcN5Y29ycA,BlowDryer
Baltic,108639614,9213254,noun,Mx4rvViTGZwpEbGdrcN5Y29ycA,BalticSea
midbrain,105184087,5499828,noun,Mx4rvsBUqpwpEbGdrcN5Y29ycA,Midbrain
mix,201420446,1462005,verb,Mx4rvVjp8JwpEbGdrcN5Y29ycA,Mixing
running_shoe,103965397,4120489,noun,Mx4rvVj3l5wpEbGdrcN5Y29ycA,RunningShoe
Saint_Vincent,108431446,8989324,noun,Mx4rvViq8ZwpEbGdrcN5Y29ycA,SaintVincent-Island
balloon,102685266,2782093,noun,Mx4rvVjsl5wpEbGdrcN5Y29ycA,Balloon
coccygeal_plexus,105191038,5506832,noun,Mx4rvckT9pwpEbGdrcN5Y29ycA,CoccygealPlexus
Mexico_City,108208025,8744236,noun,Mx4rvVkMWJwpEbGdrcN5Y29ycA,CityOfMexicoCityMexico
cigar,102921250,3030035,noun,Mx4rvVjIKpwpEbGdrcN5Y29ycA,Cigar
farad,112865384,13636286,noun,Mx4rvViJq5wpEbGdrcN5Y29ycA,Farad
blow,202687138,2769241,verb,Mx4rvVjorZwpEbGdrcN5Y29ycA,WindProcess
bill,102738635,2838728,noun,Mx4rvVjoqZwpEbGdrcN5Y29ycA,HatBill
mutilate,200088146,90708,verb,Mx4rebwi0LKeEdmAhAACs6hRjg,MutilatingSomeone
sax,103984733,4141076,noun,Mx4rwQrc2JwpEbGdrcN5Y29ycA,Saxophone
cloudy,300407484,433529,adj,Mx4rorTr2HS6EdaAAACgyZzFrg,Murky
fuel,114027638,14875077,noun,Mx4rvVitW5wpEbGdrcN5Y29ycA,CombustibleFuelSubstance
ALGOL,106478128,6901764,noun,Mx4rvViizpwpEbGdrcN5Y29ycA,ALGOL
marry,202414542,2488834,verb,Mx4rwBnD3ZwpEbGdrcN5Y29ycA,WeddingEvent-Generic
hill,108722173,9303008,noun,Mx4rvgEUypwpEbGdrcN5Y29ycA,Hill
silencer,104057088,4218564,noun,Mx4rvVio2JwpEbGdrcN5Y29ycA,Muffler-VehiclePart
corset,200047912,49669,verb,Mx4rYFHCErJXEdmAhAACs6hRjg,PuttingOnACorset
lighting_fixture,103530608,3667380,noun,Mx4rvVjvUpwpEbGdrcN5Y29ycA,LightFixture
hydrogen_ion,108726673,9307719,noun,Mx4r1dqAxv5tQdaHOfxtjDukgg,HydrogenPlusIon
sexual_harassment,100403948,425781,noun,Mx4rwCzbe5wpEbGdrcN5Y29ycA,SexualHarassment
predicate_calculus,105794813,6165364,noun,Mx4rvpWBupwpEbGdrcN5Y29ycA,PredicateLogic
aurora_australis,110689022,11427501,noun,Mx4rwEejvJwpEbGdrcN5Y29ycA,AuroraAustralis
Nepalese_rupee,112932481,13704897,noun,Mx4rvVjqdpwpEbGdrcN5Y29ycA,Rupee-Nepal
military_installation,103622118,3763133,noun,Mx4rvVqBv5wpEbGdrcN5Y29ycA,MilitaryBase-Grounds
Vancouver,108278816,8823480,noun,Mx4rvVj4IpwpEbGdrcN5Y29ycA,CityOfVancouverCanada
straight,301158632,1201298,adj,Mx4rvjlGCZwpEbGdrcN5Y29ycA,HeterosexualHuman
Oran,108173785,8706663,noun,Mx4rvZdOdZwpEbGdrcN5Y29ycA,CityOfOranAlgeria
charge,200815975,843468,verb,Mx4rvWFOSJwpEbGdrcN5Y29ycA,Accusing
architecture,102640394,2734725,noun,Mx4rvVj7KJwpEbGdrcN5Y29ycA,Building
Danish,106528662,6954048,noun,Mx4rvVkINZwpEbGdrcN5Y29ycA,DanishLanguage
Asuncion,108422014,8978667,noun,Mx4rvVjkNZwpEbGdrcN5Y29ycA,CityOfAsuncionParaguay
ventricle,105186797,5502556,noun,Mx4rvmTY65wpEbGdrcN5Y29ycA,VentricleOfBrain
financial_condition,113664727,14488317,noun,Mx4rnk8qgMr9EdmAAAACs6hRjg,FinancialCondition
workplace,104423637,4602044,noun,Mx4rvViJnJwpEbGdrcN5Y29ycA,Workplace
Amerindian,109036503,9644820,noun,Mx4rvVj3A5wpEbGdrcN5Y29ycA,EthnicGroupOfNewWorldNatives
window,104409873,4587648,noun,Mx4rvViebpwpEbGdrcN5Y29ycA,WindowPortalCovering-Glass
abstraction,105515034,5854150,noun,Mx4r0EwZ9r8aEdmAAAACs6hRjg,ConceptualAbstraction
Angora,102242430,2328150,noun,Mx4rv6VXopwpEbGdrcN5Y29ycA,AngoraRabbit
Angolan,109079431,9690621,noun,Mx4rvVjC15wpEbGdrcN5Y29ycA,AngolaPerson
Las_Vegas,108545328,9110939,noun,Mx4rvVi3KJwpEbGdrcN5Y29ycA,CityOfLasVegasNV
Creole,109096184,9709673,noun,Mx4rvVixk5wpEbGdrcN5Y29ycA,EthnicGroupOfCreoles
see,108062248,8586825,noun,Mx4rQAYtPs31EdmAAAACs6hRjg,BishopsCenterOfAuthority
sedate,200021913,22316,verb,Mx4rYFAUYLJXEdmAhAACs6hRjg,SedatingSomething
punctuation,106421383,6841365,noun,Mx4rvViAjJwpEbGdrcN5Y29ycA,PunctuationMark
Santa_Fe,108550583,9116318,noun,Mx4rvVi1XpwpEbGdrcN5Y29ycA,CityOfSantaFeNM
nostalgia,107029473,7487375,noun,Mx4rwQBdpZwpEbGdrcN5Y29ycA,Nostalgia
Fungi,112242476,12992464,noun,Mx4rvViZCZwpEbGdrcN5Y29ycA,Fungus
state,107673557,8168978,noun,Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
Saharan,106571105,6998530,noun,Mx4rvVjhJZwpEbGdrcN5Y29ycA,SaharanLanguageFamily
northeast,400415646,411661,adv,Mx4rwQfKUJwpEbGdrcN5Y29ycA,Northeast-Generally
epilepsy,113283278,14086143,noun,Mx4rwP1YwZwpEbGdrcN5Y29ycA,Epilepsy
peak,108092137,8617963,noun,Mx4ryncJZCTfQdeEidQ7vusDfQ,Summit
ophthalmologist,109706412,10379073,noun,Mx4rvViJ15wpEbGdrcN5Y29ycA,Ophthalmologist
liner,103536217,3673027,noun,Mx4rwQCIw5wpEbGdrcN5Y29ycA,OceanLiner
brittle,300679222,708498,adj,Mx4rvtOOLnS-EdaAAACgyZzFrg,Brittle
penetrate,201190419,1227675,verb,Mx4rhA35lMcQEdmAAACQJw5drg,PenetrationEvent
thyroid_hormone,105102964,5413241,noun,Mx4rwBpF7pwpEbGdrcN5Y29ycA,Thyroxine
device,103068033,3183080,noun,Mx4rvVjHL5wpEbGdrcN5Y29ycA,PhysicalDevice
ground_beef,107193347,7664007,noun,Mx4rvVir_ZwpEbGdrcN5Y29ycA,GroundBeef
forecaster,109454329,10102506,noun,Mx4rVKLpfMkhEdmAAAACs6hRjg,Forecaster
amphetamine,102611775,2704153,noun,Mx4rwP1bk5wpEbGdrcN5Y29ycA,Amphetamine
retina,105116233,5426989,noun,Mx4rvViTfpwpEbGdrcN5Y29ycA,Retina
hipbone,104971044,5274959,noun,Mx4rvVjcrZwpEbGdrcN5Y29ycA,PelvicBone
Little_Missouri,108756489,9340644,noun,Mx4rvVi_yZwpEbGdrcN5Y29ycA,LittleMissouriRiver
tube,202261847,2329292,verb,Mx8Ngh4rvViympwpEbGdrcN5Y29ycB8Ngh4rvszjQ5wpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHiu9WLbnnCkRsZ2tw3ljb3JwHivBAGDLnCkRsZ2tw3ljb3Jw,"[:MakingAvailableFn, [:CollectionIntersectionFn, [:TheSet, :SomethingExisting, :Tube]]]"
cedar_chest,102882635,2989099,noun,Mx4rvVjNEZwpEbGdrcN5Y29ycA,CedarChest
ball,102681909,2778669,noun,Mx4rvVjqGZwpEbGdrcN5Y29ycA,Ball
vegetable,107235951,7707451,noun,Mx4rvVjqzZwpEbGdrcN5Y29ycA,Vegetable-Food
word,105903215,6286395,noun,Mx4rvVjkrpwpEbGdrcN5Y29ycA,LexicalWord
gosling,101775326,1856072,noun,Mx8Ngh4rwQwgBJwpEbGdrcN5Y29ycB4rvVkBxpwpEbGdrcN5Y29ycA,"[:JuvenileFn, :""Goose-Bird""]"
windowpane,104411941,4589745,noun,Mx4rvViGQJwpEbGdrcN5Y29ycA,WindowPane
radio_wave,110757844,11499817,noun,Mx4rwQCWK5wpEbGdrcN5Y29ycA,RadioWave
patient,301682060,1735736,adj,Mx4rvViKvpwpEbGdrcN5Y29ycA,Patience
nod,200016389,16702,verb,Mx4roAysBMI8EdmAAACQJw5drg,NoddingOff
satellite_transmitter,103982022,4138131,noun,Mx4rwHT71ZwpEbGdrcN5Y29ycA,SatelliteTransmitter
July,114351006,15212167,noun,Mx4rvVjBrZwpEbGdrcN5Y29ycA,July
transfuse,200079039,81367,verb,Mx4rvWbkR5wpEbGdrcN5Y29ycA,BloodTransfusionEvent
shoot,200346103,357332,verb,Mx4rvVjHm5wpEbGdrcN5Y29ycA,SeedGerminationEvent
keep_down,200075070,77369,verb,Mx4rCMBy7sJHEdmAAACQJw5drg,KeepingFoodOrDrinkDown
Corona_Borealis,108679601,9257141,noun,Mx4rwNH4X5wpEbGdrcN5Y29ycA,CoronaBorealis-Constellation
rain,202674675,2756558,verb,Mx4rvVj_WpwpEbGdrcN5Y29ycA,RainProcess
crystallize,200431009,443670,verb,Mx4rvgESBpwpEbGdrcN5Y29ycA,Crystallizing
granite,114041921,14890286,noun,Mx4rvVjNUZwpEbGdrcN5Y29ycA,Granite
neglect,200596614,616857,verb,Mx4rwQtyU5wpEbGdrcN5Y29ycA,IgnoringSomething
Kenya,108375526,8928193,noun,Mx4rvViFJZwpEbGdrcN5Y29ycA,Kenya
fulcrum,103277786,3402080,noun,Mx4rv_Mpx5wpEbGdrcN5Y29ycA,Fulcrum
pump,202288489,2356113,verb,Mx4rJLLy2rtHEdmAAAACs6hRjg,Pumping-MakingSomethingAvailable
hypochlorous_acid,114065741,14914014,noun,Mx4rwPoltZwpEbGdrcN5Y29ycA,HypochlorousAcid
bolt,102764495,2865665,noun,Mx4rvVjxrJwpEbGdrcN5Y29ycA,Bolt
baboon,102397572,2486410,noun,Mx4rvVizj5wpEbGdrcN5Y29ycA,Baboon
garbage_truck,103291901,3417042,noun,Mx4rvVi0PJwpEbGdrcN5Y29ycA,GarbageTruck
eunuch,109421462,10066452,noun,Mx4rwQrjFpwpEbGdrcN5Y29ycA,Eunuch
pudding,107143828,7612632,noun,Mx4rv4EQ9JwpEbGdrcN5Y29ycA,Pudding
circulation,110700390,11439031,noun,Mx8Ngh4rwAst7ZwpEbGdrcN5Y29ycB4rvVjI8JwpEbGdrcN5Y29ycA,"[:CirculationFn, :Blood]"
reggae,106633392,7066285,noun,Mx4rvzgxgpwpEbGdrcN5Y29ycA,ReggaeMusic
worry,201716213,1767163,verb,Mx8Ngh4rvkupTpwpEbGdrcN5Y29ycB4rvViT8JwpEbGdrcN5Y29ycA,"[:ExperiencingEmotionFn, :Concern]"
amphitheater,102612571,2704949,noun,Mx4rYDzjmCTVQdeXfaOpKNkSSQ,Amphitheater
quarter,202574033,2653159,verb,Mx4r9ticqMCLEdmAAAACs6hRjg,QuarteringSomeone
toilet_tissue,114220797,15075141,noun,Mx4rvVjUU5wpEbGdrcN5Y29ycA,ToiletPaper
radio_beacon,103889573,4041930,noun,Mx4reZeH7iTfQdeVdtgCQ57mCg,NavigationBeacon
Trochilidae,101752916,1833619,noun,Mx4rwQrmoZwpEbGdrcN5Y29ycA,Hummingbird
shaman,109933265,10626194,noun,Mx4rwK_aAZwpEbGdrcN5Y29ycA,Shaman
beach,108643631,9217230,noun,Mx4rvVjvKZwpEbGdrcN5Y29ycA,Beach
Bachelor_of_Science,106287509,6699579,noun,Mx4rvVj_dpwpEbGdrcN5Y29ycA,BachelorOfScienceDegree
raincoat,103896941,4049405,noun,Mx4rvViOaJwpEbGdrcN5Y29ycA,RainCoat
Mauritius,108411367,8967484,noun,Mx4rvViEG5wpEbGdrcN5Y29ycA,Mauritius
hurt,200062508,64643,verb,Mx4rw4aUFLKNEdmAhAACs6hRjg,HurtingSomething-IndisposedCondition
autism,105553485,5896998,noun,Mx4rwH88q5wpEbGdrcN5Y29ycA,Autism
Avestan,106547570,6973941,noun,Mx4rvVjMaZwpEbGdrcN5Y29ycA,AvestanLanguage
pine,110864191,11608885,noun,Mx8Ngh4rvVio85wpEbGdrcN5Y29ycB4rwO0PVJwpEbGdrcN5Y29ycA,"[:WoodFn, :PineTree]"
flow,202663478,2743727,verb,Mx4rJVU09bZqEdmFRAACs6hRjg,FlowingAbundantly
pass,108798295,9386842,noun,Mx4rwPSHjJwpEbGdrcN5Y29ycA,Pass-Geographical
librarian,109595874,10257948,noun,Mx4rvVjk3pwpEbGdrcN5Y29ycA,Librarian
gnash,200076261,78578,verb,Mx4rj_bcA7J4EdmAhAACs6hRjg,GnashingSomething
squid,101888781,1971280,noun,Mx4rvViSBJwpEbGdrcN5Y29ycA,Squid
prayer,106055988,6455990,noun,Mx4rhqTzgscWEdmAAAACs6hRjg,Prayer-SacredText
Bavaria,108233197,8771596,noun,Mx4rvoLK8pwpEbGdrcN5Y29ycA,Bayern-StateGermany
park,108089344,8615149,noun,Mx4rwQwoIJwpEbGdrcN5Y29ycA,Park
piece_of_cloth,103784378,3932670,noun,Mx4rlO7FirtKEdmAAAACs6hRjg,PieceOfCloth
Toledo,108564997,9131428,noun,Mx4rvVjAwpwpEbGdrcN5Y29ycA,CityOfToledoOH
tempera,104236883,4407257,noun,Mx4rvVkBtZwpEbGdrcN5Y29ycA,TemperaPaint
decagon,113095934,13882713,noun,Mx4rv8A5UJwpEbGdrcN5Y29ycA,Decagon
dry_season,114378050,15239174,noun,Mx4rvVjqLJwpEbGdrcN5Y29ycA,DrySeason
Somali,106563839,6991004,noun,Mx4rvVjpVJwpEbGdrcN5Y29ycA,SomaliLanguage
Gemini,108708635,9287613,noun,Mx4rv3X6ZZwpEbGdrcN5Y29ycA,Gemini-Constellation
living_room,103542593,3679712,noun,Mx4rvVieNZwpEbGdrcN5Y29ycA,LivingRoom
turbojet,104325538,4012482,noun,Mx4rv4a8xZwpEbGdrcN5Y29ycA,TurbojetPropelledAircraft
burrito,107405561,7880968,noun,Mx4rNNbiCHP1EdaAAAACs0uFOQ,Burrito
British_pound,112914738,13686660,noun,Mx4rvVjrOpwpEbGdrcN5Y29ycA,Pound-GreatBritain
participant,109727247,10401829,noun,Mx8NhB4rvcD6KJwpEbGdrcN5Y29ycB4rvsaaeJwpEbGdrcN5Y29ycB4rvViAFJwpEbGdrcN5Y29ycB4rvViPO5wpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationFromTypeFn, :""Agent-Generic"", :socialParticipants, :SocialOccurrence]"
indirect_tax,112557477,13313899,noun,Mx4rhIyb2M35EdmAAAACs6hRjg,IndirectTax-COC
training,100840432,893955,noun,Mx4rvV9B6ZwpEbGdrcN5Y29ycA,Training
journal,106189977,6597466,noun,Mx4rvVigHZwpEbGdrcN5Y29ycA,JournalSeries
fruitcake,107161504,7631350,noun,Mx4rv2EHl5wpEbGdrcN5Y29ycA,Fruitcake
archipelago,108630823,9203827,noun,Mx4rvVj7_ZwpEbGdrcN5Y29ycA,Archipelago
rival,109846771,10533013,noun,Mx8NhB4rvcD6KJwpEbGdrcN5Y29ycB4rvsaaeJwpEbGdrcN5Y29ycB4rvVi3D5wpEbGdrcN5Y29ycB4rvViAGpwpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationFromTypeFn, :""Agent-Generic"", :competingAgents, :Competition]"
Mongol,109035871,9644152,noun,Mx4rvVkJapwpEbGdrcN5Y29ycA,MongolianPerson
foreign_minister,109455599,10103794,noun,Mx4rv_SkJ5wpEbGdrcN5Y29ycA,MinisterOfForeignAffairs
axon,105155006,5468849,noun,Mx4rwE1naZwpEbGdrcN5Y29ycA,Axon
samba,100472119,497425,noun,Mx4rwIN6zpwpEbGdrcN5Y29ycA,Samba-CardGame
cruise,201791084,1844653,verb,Mx4rvtacVJwpEbGdrcN5Y29ycA,Cruise-Vacation
translocation,112804722,13569464,noun,Mx4rvl4j-LtTEdmAAAACs6hRjg,Translocation-BiologicalEvent
movement,107951694,8464601,noun,Mx4rwQBJX5wpEbGdrcN5Y29ycA,IdeologicalOrganization
policy,105557926,5901508,noun,Mx4rvVj1_pwpEbGdrcN5Y29ycA,OrganizationPolicy
Balochi,106548287,6974687,noun,Mx4rvVjgjpwpEbGdrcN5Y29ycA,BaluchiLanguage
calendar,114314023,15173479,noun,Mx4rvVjPhpwpEbGdrcN5Y29ycA,CalendarSystem
causeway,202268430,2335904,verb,Mx8Ngh4rvViympwpEbGdrcN5Y29ycB4rx_LqKCTaQdeDobXeN24CKg,"[:MakingAvailableFn, :Causeway]"
asteroid_belt,107981926,8498888,noun,Mx4rvhvYSpwpEbGdrcN5Y29ycA,AsteroidBelt
need,113629894,14449126,noun,Mx4roBL-XsCkEdmAAAACs6hRjg,Need-SystemCondition
rubber_eraser,103961420,4116512,noun,Mx4rvVjp35wpEbGdrcN5Y29ycA,Eraser-Pencil
crust,108682154,9260010,noun,Mx4rwPuxe5wpEbGdrcN5Y29ycA,EarthCrust
shoot,202410278,2484570,verb,Mx4riXpgbLjDEdmAAAACs6hRjg,ShootingSomeone
Rhodesian_ridgeback,102004391,2087394,noun,Mx4rvvxxEJwpEbGdrcN5Y29ycA,RhodesianRidgeback
Phoenician,106562534,6989473,noun,Mx4rvVjKipwpEbGdrcN5Y29ycA,PhoenicianLanguage
larynx,105213107,5529729,noun,Mx4rvViOnZwpEbGdrcN5Y29ycA,Larynx
install,201526111,1569566,verb,Mx4rvVj1npwpEbGdrcN5Y29ycA,InstallingAnObject
rhomboid,113096326,13883133,noun,Mx4rwEAWf5wpEbGdrcN5Y29ycA,Rhomboid
mother,109663987,10332385,noun,Mx4rvwDUZ5wpEbGdrcN5Y29ycA,HumanMother
centrifuge,201988974,2047263,verb,Mx4rvgELnpwpEbGdrcN5Y29ycA,Centrifuging
pit,103799933,3949442,noun,Mx4rwPK1qJwpEbGdrcN5Y29ycA,Quarry
wage,112523352,13279262,noun,Mx8NhB4rvcD6KJwpEbGdrcN5Y29ycB4rvVjrf5wpEbGdrcN5Y29ycB4rvVivUZwpEbGdrcN5Y29ycB4rvViknpwpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationFromTypeFn, :MonetaryRate, :income, :SocialBeing]"
rhodium,113813915,14652623,noun,Mx4rvVkLx5wpEbGdrcN5Y29ycA,Rhodium
nylon,114115413,14966192,noun,Mx4rvVi30pwpEbGdrcN5Y29ycA,Nylon
crossbow,103022614,3136369,noun,Mx4rvVjCKpwpEbGdrcN5Y29ycA,Crossbow
philosophy,105788857,6158346,noun,Mx4rv7a4G5wpEbGdrcN5Y29ycA,Philosophy
dressmaker,109391746,10033412,noun,Mx4rwPunFZwpEbGdrcN5Y29ycA,Dressmaker-Professional
aortic_valve,105086815,5394526,noun,Mx4rv5914JwpEbGdrcN5Y29ycA,AorticValve
antiaircraft,102622138,2715712,noun,Mx4rwQB7wZwpEbGdrcN5Y29ycA,AntiAircraftGun
breed,200054456,56334,verb,Mx4rt8XnQ7JtEdmAhAACs6hRjg,SomeAnimalBreeding
car,102855152,2960352,noun,Mx4rvVibjZwpEbGdrcN5Y29ycA,ElevatorCar
handle,201752095,1804414,verb,Mx4r-RgGELHSEdmAhAACs6hRjg,HandlingAnAnimal
serve,202465525,2540670,verb,Mx4rm8Bz0KhjEdmf3gACs6hRjg,ServingSomeone-HelpingAnAgent
aerialist,109145405,9764598,noun,Mx4rv5EdKZwpEbGdrcN5Y29ycA,Acrobat
impound,202207624,2273293,verb,Mx4rb7GKg7G6EdmAhAACs6hRjg,ImpoundingSomething
scrub_nurse,109876239,10565197,noun,Mx4rvVjIQ5wpEbGdrcN5Y29ycA,SurgicalNurse
calendar_day,114299149,15157041,noun,Mx4rvVjeCJwpEbGdrcN5Y29ycA,CalendarDay
run,201870464,1926311,verb,Mx4rwP1KPZwpEbGdrcN5Y29ycA,RunningOnTwoLegs
crack,200326037,336718,verb,Mx4rvVj44pwpEbGdrcN5Y29ycA,Cracking
cuddle,201384138,1424948,verb,Mx4rwQrdsJwpEbGdrcN5Y29ycA,Cuddling
Sioux_City,108523143,9087450,noun,Mx8Ngx4rvWhwppwpEbGdrcN5Y29ycA-KU2lvdXggQ2l0eR4rvVi3ipwpEbGdrcN5Y29ycA,"[:CityNamedFn, ""Sioux City"", :""Iowa-State""]"
furnish,202269009,2336483,verb,Mx8Ngh4rvViympwpEbGdrcN5Y29ycB4rvVjQHZwpEbGdrcN5Y29ycA,"[:MakingAvailableFn, :FurniturePiece]"
stream,200066823,69012,verb,Mx4rw4dXYLKNEdmAhAACs6hRjg,Streaming-ExudingSomething
religion,107591116,8081668,noun,Mx4rvVkCHZwpEbGdrcN5Y29ycA,Religion
Northern_Ireland,108337618,8887841,noun,Mx4rvViE_pwpEbGdrcN5Y29ycA,NorthernIreland
cumulus,108684083,9261960,noun,Mx4rv8q-iZwpEbGdrcN5Y29ycA,CumulusCloud
inverted,302380384,2467559,adj,Mx4rwPusQ5wpEbGdrcN5Y29ycA,UpsideDown
parallel_bars,103741871,3888605,noun,Mx4rvVjItpwpEbGdrcN5Y29ycA,GymParallelBars
scientific_theory,105641872,5993844,noun,Mx4rvuGJ3ZwpEbGdrcN5Y29ycA,ScientificTheory
true_slime_mold,112225821,12975804,noun,Mx4rvViknJwpEbGdrcN5Y29ycA,TrueSlimeMold
fire_iron,103224397,3346135,noun,Mx4rvVjcnJwpEbGdrcN5Y29ycA,FireplacePoker
communications_satellite,102966235,3077741,noun,Mx4rwHZ8gpwpEbGdrcN5Y29ycA,CommunicationsSatellite
left_gastric_vein,105065191,5372725,noun,Mx4rvtQ_WZwpEbGdrcN5Y29ycA,LeftGastricVein
secession,100367714,384933,noun,Mx4rpRqbtLggEdmAAAACs6hRjg,SecessionEvent
border,102773369,2875013,noun,Mx4rqcap6rtQEdmAAAACs6hRjg,Border-StripNearTheBoundaryOfAnObject
director,109374434,10014939,noun,Mx4rvVi3YpwpEbGdrcN5Y29ycA,Manager
Oklahoma,108565221,9131654,noun,Mx4rvViN-ZwpEbGdrcN5Y29ycA,Oklahoma-State
superior_pulmonary_vein,105071115,5378654,noun,Mx4rvZadLpwpEbGdrcN5Y29ycA,SuperiorPulmonaryVein
crucifix,103026207,3140292,noun,Mx4rwQBn0ZwpEbGdrcN5Y29ycA,Cross-FixedStructure
Iroquoian,106492863,6916803,noun,Mx4rvVja3pwpEbGdrcN5Y29ycA,IroquoianLanguageFamily
discharge,200102093,104868,verb,Mx4rvVjmyJwpEbGdrcN5Y29ycA,EmittingAnObject
junior_college,107782281,8282364,noun,Mx4rwLrn_ZwpEbGdrcN5Y29ycA,College-2Year
manipulate,202461065,2536329,verb,Mx4rYlkK7rjLEdmAAAACs6hRjg,Manipulating-InfluencingAnAgent
hair_shirt,103348556,3476542,noun,Mx4rvqNYKJwpEbGdrcN5Y29ycA,HairShirt
currency,112627781,13385913,noun,Mx4rvVjMQpwpEbGdrcN5Y29ycA,Currency
commandment,106728022,7169848,noun,Mx4rwRGzEZwpEbGdrcN5Y29ycA,Commandment
Libra,108754960,9339109,noun,Mx4rvwcMaJwpEbGdrcN5Y29ycA,Libra-Constellation
