Emergency vehicles,Mx4rwPvelZwpEbGdrcN5Y29ycA,EmergencyVehicle,0.06061
Flags of Canada,Mx8Ngh4rvVihU5wpEbGdrcN5Y29ycB4rvVimZ5wpEbGdrcN5Y29ycA,"[:FlagFn, :Canada]",0.57143
Israeli generals,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rCX1yJHS-EdaAAACgyZzFrh4rvVjqYZwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :""General-Rank"", :IsraeliPerson]",0.84615
Nervous tissue cells,Mx8Ngh4rf3EGgJSNEd2AAADggVbxzR4rVmfYCsQ_QdeM_bFAeS8NRQ,"[:CellTypeOfTissueTypeFn, :NerveTissue]",0.34694
Unit operations,Mx4rhVFvYwdPRDe7fhhhRmMbVw,ManufacturingProcessUnitOperation,0.0
Old World vultures,Mx4rk5Tsza0WEd6eNAAhm0kILA,OldWorldVulture,0.90476
Emergency services,Mx4rvn2BgZwpEbGdrcN5Y29ycA,EmergencyServiceProvider,0.0
Mergus,Mx4rlVU6WK0WEd6eNAAhm0kILA,Mergus,0.8
Television commercials,Mx4rwSwol5wpEbGdrcN5Y29ycA,TVCommercial-CW,0.02299
Educational games,Mx4rvWq1WJwpEbGdrcN5Y29ycA,EducationalGameProgram,0.27907
Pornographic magazines,Mx4rvyCEcZwpEbGdrcN5Y29ycA,PornographicMagazineSeries,0.11392
Oil platforms,Mx8NhB4rcacO5KgcQdidVfCUDYB6bg-Mb2lsIHBsYXRmb3JtHiu9ZdiAnCkRsZ2tw3ljb3JwD6Q1MWNkM2JiNC0xN2IzLTQxZDktOTQ2OC1mMGI5YTRjMDMzNDE,"[:""InstanceNamedFn-Ternary"", ""oil platform"", :ExistingObjectType, ""51cd3bb4-17b3-41d9-9468-f0b9a4c03341""]",0.0
Laotian people,Mx4rvViyWpwpEbGdrcN5Y29ycA,LaotianPerson,0.17143
Power supplies,Mx4rvVj0ypwpEbGdrcN5Y29ycA,PowerSupply,0.05
Persian people,Mx4rvVjSMJwpEbGdrcN5Y29ycA,IranianPerson,0.50789
FTP clients,Mx4rwFmy2ZwpEbGdrcN5Y29ycA,FTPClientProgram,0.82353
Convention centers,Mx4rwP30q5wpEbGdrcN5Y29ycA,ConventionCenter,0.65789
Mozambican people,Mx4rvViU8JwpEbGdrcN5Y29ycA,MozambiquePerson,0.12727
Search algorithms,Mx4rvVjUL5wpEbGdrcN5Y29ycA,SearchAlgorithm,0.27273
Artificial turf,Mx4rwPucX5wpEbGdrcN5Y29ycA,Turf-Artificial,0.16667
Submarine-launched ballistic missiles,Mx4rv3DNGpwpEbGdrcN5Y29ycA,BallisticMissile-SubmarineLaunched,0.77143
SEPTA,Mx4rrqot_on_EdaAAAACs0uFOQ,Septum,0.07143
Pseudomonadales,Mx4rvpg_MZwpEbGdrcN5Y29ycA,Pseudomonadales-Order,0.48746
Rickettsiales,Mx4rwFpl3ZwpEbGdrcN5Y29ycA,Rickettsiales-Order,0.30682
Guinean people,Mx4rvVj6nZwpEbGdrcN5Y29ycA,GuineaPerson,0.12821
Muskogean languages,Mx4rvVj-4JwpEbGdrcN5Y29ycA,MuskogeanLanguageFamily,0.72727
French journalists,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVj-ypwpEbGdrcN5Y29ycB4rwQw1P5wpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :Journalist, :FrenchPerson]",0.87658
Archaea,Mx4rwBefgpwpEbGdrcN5Y29ycA,Archaea,0.91228
Piperales,Mx4rvVjUPJwpEbGdrcN5Y29ycA,PepperOrder,0.63158
Investment banks,Mx4rvZC1ZZwpEbGdrcN5Y29ycA,InvestmentBank,0.95
Genital piercings,Mx4rvtWjbJwpEbGdrcN5Y29ycA,BodyPartPiercing,0.95
Independent films,Mx4rviXY85wpEbGdrcN5Y29ycA,IndependentMovie,0.92167
Arch bridges,Mx4rjdX_hJUaEdqAAAACs6hRXg,ArchBridge,0.83023
Petroleum products,Mx4rwQr1JJwpEbGdrcN5Y29ycA,PetroleumProduct,0.12214
Aquatic organisms,Mx4rvViXFZwpEbGdrcN5Y29ycA,AquaticOrganism,0.16049
Planetary systems,Mx4rvgEQEZwpEbGdrcN5Y29ycA,PlanetarySystem,0.01085
Laurales,Mx4romfJK60WEd6eNAAhm0kILA,Laurales,0.85
Sports organisations,Mx4rwIw695wpEbGdrcN5Y29ycA,SportsOrganization,0.37436
Tank landing ships,Mx4rvcjogJwpEbGdrcN5Y29ycA,TankLandingShip,0.95
History museums,Mx4r3lfHEp9UQdedLbKZHHn2tg,HistoryMuseum-Organization,0.02236
Italian soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVisVJwpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :ItalianPerson, :Soldier]",0.85629
Courtesy titles,Mx4rvVj6l5wpEbGdrcN5Y29ycA,CourtesyTitle,0.04167
Financial services companies,Mx4rwUQ-QJwpEbGdrcN5Y29ycA,FinancialCompany,0.80882
Sporting goods manufacturers,Mx4rv48VjpwpEbGdrcN5Y29ycA,SportingGoodsManufacturer,0.7971
Clothing manufacturers,Mx8Ngh4rvkpzWpwpEbGdrcN5Y29ycB4rvk3sS5wpEbGdrcN5Y29ycA,"[:ManufacturerFn, :""Clothing-Generic""]",0.89333
Web portals,Mx4rwSGf75wpEbGdrcN5Y29ycA,WebPortal,0.03093
Heavy machine guns,Mx4rvibtK5wpEbGdrcN5Y29ycA,MachineGun-Heavy,0.92727
Togolese people,Mx4rvViMg5wpEbGdrcN5Y29ycA,TogoPerson,0.125
Angolan people,Mx4rvVjC15wpEbGdrcN5Y29ycA,AngolaPerson,0.13043
Nuclear weapons programs,Mx8Ngh4r8OSdXJ9rQdiYmNoiHfclCx4rvVig2pwpEbGdrcN5Y29ycA,"[:ResearchingAndDevelopingFn, :NuclearWeapon]",0.0
Omani people,Mx4rvViSDZwpEbGdrcN5Y29ycA,OmanPerson,0.32258
Cleaning tools,Mx4rvVi2TJwpEbGdrcN5Y29ycA,CleaningDevice,0.47368
Beninese people,Mx4rvVjyJ5wpEbGdrcN5Y29ycA,BeninPerson,0.06897
Qatari people,Mx4rvVjRNpwpEbGdrcN5Y29ycA,QatarPerson,0.32479
Bahraini people,Mx4rvVicqJwpEbGdrcN5Y29ycA,BahrainPerson,0.38732
Djiboutian people,Mx4rvVjOkpwpEbGdrcN5Y29ycA,DjiboutiPerson,0.21739
Alkaline earth metals,Mx4rIrv2DuxiQdaVSb11xsRi0A,AlkalineEarthMetalElementType,0.58333
Chalcogens,Mx4rSoV_1OxiQdaDqKbeb3ckaA,ChalcogenElementType,0.7
East German people,Mx4rvVj4tZwpEbGdrcN5Y29ycA,EastGermanPerson,0.57426
Austrian soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVjj5pwpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :AustrianPerson, :Soldier]",0.86667
Diamond mines,Mx8Ngh4r3RaNMNjOQdee6OYdnYqdGB4rvgC2UJwpEbGdrcN5Y29ycA,"[:MineFn, :Diamond]",0.13043
Incapacitating agents,Mx4rTwxl8Gw2QdeX79Uz1TQPlg,IncapacitatingAgentType,0.05263
Caddoan languages,Mx4rvVisKJwpEbGdrcN5Y29ycA,CaddoanLanguageFamily,0.51852
Fermented foods,Mx4rn-J4jpzXTxO_vODQ0CrARQ,FermentedFood,0.70751
Algonquian languages,Mx4rvVjYKpwpEbGdrcN5Y29ycA,AlgonquianLanguageFamily,0.45395
Hokan languages,Mx4rvVji7ZwpEbGdrcN5Y29ycA,HokanLanguageFamily,0.76667
Iroquoian languages,Mx4rvVja3pwpEbGdrcN5Y29ycA,IroquoianLanguageFamily,0.65
Mayan languages,Mx4rvVkJFJwpEbGdrcN5Y29ycA,MayanLanguageFamily,0.60494
Siouan languages,Mx4rvVjoOpwpEbGdrcN5Y29ycA,SiouanLanguageFamily,0.33333
Penutian languages,Mx4rvVjGk5wpEbGdrcN5Y29ycA,PenutianLanguageFamily,0.62264
Iranian peoples,Mx4rvVjSMJwpEbGdrcN5Y29ycA,IranianPerson,0.48724
Taxicab companies,Mx4rvonMs5wpEbGdrcN5Y29ycA,TaxiCompany,0.0
Image viewers,Mx4rUoQYhRBdEdaS5gACs0uFOQ,ImageFileViewingProgram,0.95
Gambian people,Mx4rvVippZwpEbGdrcN5Y29ycA,GambiaPerson,0.14634
Skateboarding tricks,Mx8Ngh4r80dLfQuJR2SMMwoQOQIUCh4rvViyvZwpEbGdrcN5Y29ycA,"[:TransporterStuntFn, :Skateboard]",0.71429
Malian people,Mx4rvVjLt5wpEbGdrcN5Y29ycA,MaliPerson,0.14706
Financial services,Mx4rwUQ-QJwpEbGdrcN5Y29ycA,FinancialCompany,0.62234
Financial markets,Mx8Ngh4rgOxtTBD1EduAAADggVbxzR4rvldq0ZwpEbGdrcN5Y29ycA,"[:MarketTypeByFocalProductTypeFn, :FinancialAsset]",0.02362
Wakashan languages,Mx4rvVjX6JwpEbGdrcN5Y29ycA,WakashanLanguageFamily,0.71795
Cultural conventions,Mx4rrKPkBE16EdqAAAACs6hbjw,CulturalConvention-Specification,0.00662
State parks,Mx4rwQwoOJwpEbGdrcN5Y29ycA,USStatePark,0.9
Venture capital firms,Mx4rvnbonpwpEbGdrcN5Y29ycA,VentureCapitalFirm,0.95
World maps,Mx8Ngh4rvotkApwpEbGdrcN5Y29ycB4rvVkL_pwpEbGdrcN5Y29ycA,"[:""MapFn-Individual"", :PlanetEarth]",0.33333
French engineers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVkBWpwpEbGdrcN5Y29ycB4rwQw1P5wpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :Engineer, :FrenchPerson]",0.86383
Musical performers,Mx4rvVjqXpwpEbGdrcN5Y29ycA,MusicalPerformer,0.64
Burmese people,Mx4rvVizIZwpEbGdrcN5Y29ycA,BurmesePerson,0.22222
Blunt weapons,Mx4rvfPqeJwpEbGdrcN5Y29ycA,BluntWeapon,0.54054
German engineers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVkBWpwpEbGdrcN5Y29ycB4rvVkMGZwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :Engineer, :GermanPerson]",0.80097
Organized crime groups,Mx4rCe7m8pWxEdaAAAACs6Mw3A,OrganizedCrimeOrganization,0.21569
Vanuatuan people,Mx4rvVi1_JwpEbGdrcN5Y29ycA,VanuatuPerson,0.13514
Tongan people,Mx4rvVjF5JwpEbGdrcN5Y29ycA,TonganPerson,0.16
Gold coins,Mx4rZuakogyzTkSikS7psl4jKA,GoldCoin,0.31579
Provisional governments,Mx4rS0HgkG28EdaAAACgyZzFrg,ProvisionalGovernment,0.0
Anti-tank guns,Mx4rPAGHaUUBTjqyNjGtA1HwTg,AntiTankArtilleryGun,0.95
Danish businesspeople,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvViHWJwpEbGdrcN5Y29ycB4rwPzQ6pwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :DanishPerson, :BusinessPerson]",0.75862
Rock music genres,Mx4rTut2AHS8EdaAAACgyZzFrg,MusicalComposition-Rock,0.63393
Blues music genres,Mx4rP-h_NnS8EdaAAACgyZzFrg,MusicalComposition-Blues,0.3875
House music genres,Mx4r4A905nS9EdaAAACgyZzFrg,MusicalComposition-House,0.95
Jazz genres,Mx4r7j0BuHS5EdaAAACgyZzFrg,MusicalComposition-Jazz,0.24561
Nigerien people,Mx4rvVjGZ5wpEbGdrcN5Y29ycA,NigerPerson,0.15217
Irish soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVioqJwpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :IrishPerson, :Soldier]",0.89676
Liechtenstein people,Mx4rvVi6PJwpEbGdrcN5Y29ycA,LiechtensteinPerson,0.28205
HTML editors,Mx4rvh2Fi5wpEbGdrcN5Y29ycA,HTMLEditor-Static,0.89024
Office suites,Mx4rvhy1FJwpEbGdrcN5Y29ycA,ComputerOfficeSuiteProgram,0.81667
Tachyeres,Mx4rlVU6VK0WEd6eNAAhm0kILA,SteamerDuck,0.95
Nettapus,Mx4roxbN3q0WEd6eNAAhm0kILA,PygmyGoose,0.95
Soul music genres,Mx4r4tiwOHS5EdaAAACgyZzFrg,MusicalComposition-Soul,0.9
Motorcycle clubs,Mx4rvxjbN5wpEbGdrcN5Y29ycA,MotorcycleClub,0.40909
Electrical generators,Mx4rvVj4apwpEbGdrcN5Y29ycA,ElectricalGenerator,0.4
Anti-aircraft guns,Mx4rwQB7wZwpEbGdrcN5Y29ycA,AntiAircraftGun,0.94898
Religious buildings,Mx4rvVj0S5wpEbGdrcN5Y29ycA,ReligiousBuilding,0.23797
Political scandals,Mx4rAE2OngxREdaAAABQ2rksLw,PoliticalScandal,0.08333
Television characters,Mx4rwP_Pk5wpEbGdrcN5Y29ycA,TVCharacter,0.64069
Motorcycle engines,Mx4rwQCCyJwpEbGdrcN5Y29ycA,MotorcycleEngine,0.30769
Gas explosions,Mx4raifFF19ZQ9SPeCdcSJLQyQ,GasExplosion,0.45455
Skateparks,Mx4r48AE7KqpSeGefrZ4xK63Rg,Skatepark,0.45455
Submarine-launched cruise missiles,Mx4rwLrf8pwpEbGdrcN5Y29ycA,CruiseMissile-SubmarineLaunched,0.95
Intermediate-range ballistic missiles,Mx4rvtuAP5wpEbGdrcN5Y29ycA,BallisticMissile-IntermediateRange,0.81818
Anti-tank rockets,Mx4rc1uM_LsWEdmAAAACs2IKaQ,AntiTankWeapon-Rocket,0.88235
Anti-ship cruise missiles,Mx4rv2NeI5wpEbGdrcN5Y29ycA,AntiShipCruiseMissile,0.91304
Transmissible spongiform encephalopathies,Mx4rqM34G60WEd6eNAAhm0kILA,TransmissibleSpongiformEncephalopathy,0.2381
Masses (music),Mx4rvVjb5pwpEbGdrcN5Y29ycA,Mass,0.14894
Educational organizations,Mx4rvViNQZwpEbGdrcN5Y29ycA,EducationalOrganization,0.40258
Christian schools,Mx4rCcmt0tQNQdiWrZrp3Lg6Zg,ChristianSchool,0.62409
Canon cameras,Mx4rvm4LjpwpEbGdrcN5Y29ycA,CanonCamera-TheProduct,0.16667
Emmy Awards,Mx4riMi4gixPQdifqZ65QZ6g4Q,EmmyAward,0.07541
Governorates,Mx4r9tGU3-f8Sjel8rrf3UmokQ,Governorate-State-Geopolitical,0.0
Fictional mutants,Mx8Ngh4rGTUsxAu5T8yDKruFhWEN3R4rwQLZlZwpEbGdrcN5Y29ycA,"[:FictionalFn, :Mutant]",0.00111
Online service providers,Mx4rvhx2A5wpEbGdrcN5Y29ycA,InternetServiceProvider,0.08
Sulfites,Mx8Ngh4rwBhyv5wpEbGdrcN5Y29ycB4r-81QRiQHQdeHGbzDEWi9sw,"[:ChemicalSubstanceFn, :SulfiteIon]",0.6
Bigfoot,Mx4rvca9BpwpEbGdrcN5Y29ycA,Bigfoot,0.03448
Microsoft operating systems,Mx4rk6PnKuBEQdaFwpaVnarLrw,MSOperatingSystem,0.9
Naval mines,Mx4rvXAnT5wpEbGdrcN5Y29ycA,NavalMine,0.096
Palestinian militant groups,Mx8NhB4rcacO5KgcQdidVfCUDYB6bg-bUGFsZXN0aW5pYW4gbWlsaXRhbnQgZ3JvdXBzHitwVI6uVvcR1oAAAJAnmlkHD6Q4NjViOGM3YS0xN2IxLTQxZDktOTZjNy1mY2JkZTBlNDNiOWY,"[:""InstanceNamedFn-Ternary"", ""Palestinian militant groups"", :OrganizationType, ""865b8c7a-17b1-41d9-96c7-fcbde0e43b9f""]",0.09091
Language isolates,Mx4rvVkDZpwpEbGdrcN5Y29ycA,LanguageIsolate,0.92424
Central African people,Mx4rvViBnZwpEbGdrcN5Y29ycA,BotswanaPerson,0.125
Swazi people,Mx4rvVkDVZwpEbGdrcN5Y29ycA,SwazilandPerson,0.17857
Stock market crashes,Mx4rXfo8uB-nQ4-rBU4K_ofNkg,StockMarketCrash,0.0
Mayors of Tehran,Mx8NhB4rcacO5KgcQdidVfCUDYB6bg-PbWF5b3Igb2YgVGVocmFuHiu9WKLZnCkRsZ2tw3ljb3JwD6Q0YjdiZGU5YS0wZWE4LTQxZGEtOGFmMi1iY2YwMmI1OGIwNTk,"[:""InstanceNamedFn-Ternary"", ""mayor of Tehran"", :PersonTypeByOccupation, ""4b7bde9a-0ea8-41da-8af2-bcf02b58b059""]",0.4
Ferris wheels,Mx4rwPzi0pwpEbGdrcN5Y29ycA,FerrisWheel,0.21429
Application programming interfaces,Mx4rvyfkVpwpEbGdrcN5Y29ycA,ApplicationProgrammingInterface,0.0
Online games,Mx4rvu0mcJwpEbGdrcN5Y29ycA,OnlineGameProgram,0.9007
Chadian people,Mx4rvVjbXpwpEbGdrcN5Y29ycA,ChadPerson,0.1875
Andorran people,Mx4rvVimRZwpEbGdrcN5Y29ycA,AndorranPerson,0.17241
Sikhs,Mx4rpjzdtJIBQdeRAKxRVNf1XA,SikhPerson,0.54082
Military orders,Mx4rvYeyc5wpEbGdrcN5Y29ycA,Ordering-MilitaryCommunicationAct,0.23077
Proto-languages,Mx4rvgiGa5wpEbGdrcN5Y29ycA,ProtoLanguage,0.45455
Network file systems,Mx4r3NN-IjgtEdaHLgACs0uFOQ,NetworkFileSystem,0.04255
Gardening tools,Mx4rvVjj8ZwpEbGdrcN5Y29ycA,GardeningTool,0.13846
Portuguese soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycB4rvVkI_ZwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :Soldier, :PortuguesePerson]",0.61111
Dicarboxylic acids,Mx4r_7GocuorQbS3YL1nMdrY5g,DicarboxylicAcid,0.87156
Caudovirales,Mx4rlfwovK0WEd6eNAAhm0kILA,Caudovirales,0.6
Stand-up comedians,Mx4rEaCDglhpEdqAAAACs71DGQ,StandupComedian,0.95
Swedish journalists,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvViVX5wpEbGdrcN5Y29ycB4rvVj-ypwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :SwedishPerson, :Journalist]",0.89815
Vedas,Mx4r7UYmeMfpEdmAAAACs6hRjg,VedicLiterature,0.10526
Sports competitions,Mx4rvVi__ZwpEbGdrcN5Y29ycA,SportsCompetition,0.2381
Airline tickets,Mx4rvjqaHpwpEbGdrcN5Y29ycA,AirplaneTicket,0.14286
Islamists,Mx4rmQV06PDvQdaeGvyxZM_BCA,Islamist,0.21053
Male models,Mx8Ngh4rwQwVUJwpEbGdrcN5Y29ycB4rveai1ZwpEbGdrcN5Y29ycA,"[:MaleFn, :ProfessionalModel]",0.38095
Independent baseball leagues,Mx4rvj60IpwpEbGdrcN5Y29ycA,IndependentMinorLeague-Baseball,0.08333
Diet sodas,Mx4rk4fwWFSqQdefMoZbgNOcTA,DietSoftDrink,0.67568
Music venues,Mx4rYsVwlKRoQdia1Lu4gBp0mg,LiveMusicVenue-Organization,0.01739
Districts of India,Mx4rCysYTOoyQdiG3dDU9bz94g,District-India,0.0
Mexican restaurants,Mx4rMNs8APFoRD6YBt6c3BdUSg,MexicanRestaurant,0.0
Water polo players,Mx4r7n358w2ARh201bjKiNI8BQ,WaterPoloPlayer,0.95
Horn players,Mx4rwQBaCpwpEbGdrcN5Y29ycA,HornPlayer,0.83333
Satanists,Mx4rveSny5wpEbGdrcN5Y29ycA,Satanist,0.66667
Maldivian people,Mx4rvViRn5wpEbGdrcN5Y29ycA,MaldivesPerson,0.31429
Kings of Morocco,Mx4rPNsKlu9ZSmST0d-ZzKI5Qw,KingOfMorocco,0.84615
Russian police officers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVjgBJwpEbGdrcN5Y29ycB4rvgD1_JwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :LawEnforcementOfficer, :RussianPerson]",0.72222
Ballistic missile submarines,Mx4rvXvQAZwpEbGdrcN5Y29ycA,BallisticMissileSubmarine,0.87143
Unmanned vehicles,Mx4rvsUAAJwpEbGdrcN5Y29ycA,TransportationDevice-Unmanned,0.13043
House styles,Mx4r4A905nS9EdaAAACgyZzFrg,MusicalComposition-House,0.12903
Biotechnology companies,Mx4rU2m7oZ37EdiftQADR6QijQ,BiotechnologyCompany,0.83838
Butorides,Mx4reiCBlK0WEd6eNAAhm0kILA,Butorides,0.53846
Non-governmental organizations,Mx4rjHVARs3xEdmAAAACs6hRjg,NonGovernmentalOrganization,0.40038
Unix shells,Mx4rwBOT6ZwpEbGdrcN5Y29ycA,UnixShell,0.77778
Wireless carriers,Mx4rmhqGxM8mEdaAAACgycbRww,CellularTelephoneSystem,0.0
Chibchan languages,Mx4rvVidnJwpEbGdrcN5Y29ycA,ChibchanLanguageFamily,0.8913
Islamic organizations,Mx4rLHhEAiBjEdiNYwACs6hnlQ,MuslimOrganization,0.20714
Medium-range ballistic missiles,Mx4rvpghrpwpEbGdrcN5Y29ycA,BallisticMissile-MediumRange,0.84
Short-range ballistic missiles,Mx4rv-KGnpwpEbGdrcN5Y29ycA,BallisticMissile-ShortRange,0.79412
Tajikistani people,Mx4rv1y-NpwpEbGdrcN5Y29ycA,TajikistaniPerson,0.225
Agricultural schools,Mx4rDMGBtrkUEdqAAAACs6hnmQ,AgriculturalSchool,0.14583
Business opportunities,Mx8Ngh4rv868xZwpEbGdrcN5Y29ycB4rvViHpJwpEbGdrcN5Y29ycA,"[:ParticipateOpportunityFn, :CommercialActivity]",0.0
Magnetic devices,Mx4rwQCCkZwpEbGdrcN5Y29ycA,MagneticDevice,0.15385
Doughnut shops,Mx4rwQCNQZwpEbGdrcN5Y29ycA,DoughnutShop,0.64286
Morphologists,Mx4rwT9VfpwpEbGdrcN5Y29ycA,Morphologist,0.9
Hoverflies,Mx4rpPitPK0WEd6eNAAhm0kILA,Hoverfly,0.95
Buddhist monasteries,Mx4rjl6nyk9PEd2AAAACs6hRXg,Monastery-Residence-Buddhist,0.17647
Sex workers,Mx4rvo6vrZwpEbGdrcN5Y29ycA,SexWorker,0.25
Natural disasters,Mx4rvfblKZwpEbGdrcN5Y29ycA,NaturalDisaster,0.06202
Manx people,Mx4rvVjtEJwpEbGdrcN5Y29ycA,ManxPerson,0.49123
B vitamins,Mx4rvYYMVpwpEbGdrcN5Y29ycA,VitaminB,0.94286
Information centres,Mx4rjKFofivTEduAAAACs0uFOQ,InformationCenter,0.22222
Migratory birds (Western hemisphere),Mx4rwQCZ1ZwpEbGdrcN5Y29ycA,MigratoryBird,0.84375
Migratory birds (Eastern hemisphere),Mx4rwQCZ1ZwpEbGdrcN5Y29ycA,MigratoryBird,0.79592
Communication disorders,Mx4rwIXgjJwpEbGdrcN5Y29ycA,CommunicationDisorder,0.04545
Community centres,Mx4rABaWPiTbQdeEY-EGGr3cRg,CommunityCenter,0.15152
Presidential candidates,Mx4rwQB3y5wpEbGdrcN5Y29ycA,PresidentialCandidate,0.45181
Political organizations,Mx4rvViNy5wpEbGdrcN5Y29ycA,PoliticalOrganization,0.44479
Mollicutes,Mx4rv_08ZJwpEbGdrcN5Y29ycA,Mollicutes-Class,0.35
Bermudian people,Mx4rvVjq_5wpEbGdrcN5Y29ycA,BermudaPerson,0.25714
Veterinary hospitals,Mx4rwQw31ZwpEbGdrcN5Y29ycA,VeterinaryHospital,0.25
Military schools,Mx4rxTsQWLkaEdqAAAACs6hnmQ,MilitarySchool,0.31933
Selenites,Mx4rvVrGoJwpEbGdrcN5Y29ycA,Selenite,0.09091
Computer science departments,Mx4rvVirZJwpEbGdrcN5Y29ycA,ComputerScienceDepartment,0.2
Erotic dancers,Mx4rveg48JwpEbGdrcN5Y29ycA,Stripper,0.41304
Lecture series,Mx4rvvBN_ZwpEbGdrcN5Y29ycA,LectureSeries-CW,0.0
Flags of the United States,Mx8Ngh4rvVihU5wpEbGdrcN5Y29ycB4rvVikKpwpEbGdrcN5Y29ycA,"[:FlagFn, :UnitedStatesOfAmerica]",0.29412
Weather events,Mx4rvVi2eZwpEbGdrcN5Y29ycA,WeatherEvent,0.38983
Presidents of the United States,Mx4rwQBS0ZwpEbGdrcN5Y29ycA,UnitedStatesPresident,0.63095
Cuban soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVjmrJwpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :CubanPerson, :Soldier]",0.87179
Transport layer protocols,Mx4rwFMKvpwpEbGdrcN5Y29ycA,TransportLayerProtocol,0.71429
Music arrangers,Mx4rvdM4ZJwpEbGdrcN5Y29ycA,Arranger-Music,0.04762
Defence ministers,Mx8NhB4rcacO5KgcQdidVfCUDYB6bg-QRGVmZW5jZSBNaW5pc3Rlch4rvVii2ZwpEbGdrcN5Y29ycA-kNjQzZTU3YjItNDhkNC00MWRhLTg1MDEtZDk1ODc4NWNjMmQ5,"[:""InstanceNamedFn-Ternary"", ""Defence Minister"", :PersonTypeByOccupation, ""643e57b2-48d4-41da-8501-d958785cc2d9""]",0.25284
Racing games,Mx4rI4mxNnS6EdaAAACgyZzFrg,ComputerGameProgram-DrivingSimulation,0.93727
Computer science conferences,Mx4rfZpkHg7nQdeKl93F5tDSIg,ComputerScienceConference,0.34375
Medical researchers,Mx8NhB4rwAiHbpwpEbGdrcN5Y29ycB4rvViaI5wpEbGdrcN5Y29ycB4rvVj8IpwpEbGdrcN5Y29ycB4rvVixL5wpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationToFn, :Researcher, :fieldsOfActivity, :""Medicine-FieldOfStudy""]",0.48268
Tibeto-Burman languages,Mx4rvVjYdZwpEbGdrcN5Y29ycA,Tibeto-BurmanLanguageFamily,0.8314
Film genres,Mx4rhz6DbnSwEdaAAACgyZzFrg,MovieTypeByGenre,0.04778
Doctoral degrees,Mx4rwDISipwpEbGdrcN5Y29ycA,DoctoralDegree,0.66667
Mexican soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVi-bpwpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :MexicanPerson, :Soldier]",0.73759
Volkswagen vehicles,Mx4rvVjKU5wpEbGdrcN5Y29ycA,VolkswagenCar,0.8882
Field hockey players,Mx4rzdLybrXDQ4CKO5_ns-wL4g,FieldHockeyPlayer,0.94527
Uranium mines,Mx8NhB4rcacO5KgcQdidVfCUDYB6bg-MdXJhbml1bSBtaW5lHiu9ZdiAnCkRsZ2tw3ljb3JwD6QwMTNkNDk4ZS01NzY2LTQxZGEtODRlMi1lZjY2OTg0Nzk0ZTI,"[:""InstanceNamedFn-Ternary"", ""uranium mine"", :ExistingObjectType, ""013d498e-5766-41da-84e2-ef66984794e2""]",0.0
Contract killers,Mx4rvqxtSrrMEdaAAAACs6Mw3A,ContractKiller,0.25552
Turkish journalists,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVjDRJwpEbGdrcN5Y29ycB4rvVj-ypwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :TurkishPerson, :Journalist]",0.75
